PropertyID,City,State,PropertyType,Bedrooms,Bathrooms,AreaSqFt,YearBuilt,Floor,TotalFloors,Furnishing,Parking,SaleType,SaleDate,Currency,Price
1047,Delhi,Delhi,Apartment,1,1,503,2015,20,28,Semi-Furnished,Covered,Resale,2025-02-08,INR,9014219
1461,Delhi,Delhi,Apartment,3,3,1728,2004,7,8,Semi-Furnished,Covered,Resale,2025-05-18,INR,26632848
771,Gurgaon,Haryana,Apartment,2,3,797,2000,0,2,Unfurnished,Covered,Resale,2025-02-27,INR,9888246
1669,Gurgaon,Haryana,Apartment,2,2,1105,2008,16,25,Semi-Furnished,Open,Resale,2023-10-25,INR,15578495
2025,Lucknow,Uttar Pradesh,Apartment,3,3,1282,2017,13,18,Unfurnished,Open,Resale,2023-10-19,INR,5101708
1964,Chennai,Tamil Nadu,House,3,3,1953,2006,0,1,Semi-Furnished,Covered,Resale,2023-11-06,INR,22990414
518,Pune,Maharashtra,Apartment,3,3,1377,2021,1,3,Semi-Furnished,Covered,Resale,2023-03-01,INR,13255811
823,Kolkata,West Bengal,Apartment,3,2,1551,1996,3,9,Semi-Furnished,Covered,Resale,2025-05-02,INR,15083651
405,Kolkata,West Bengal,Apartment,3,4,1126,2021,16,19,Unfurnished,Covered,Resale,2024-04-06,INR,9748434
385,Gurgaon,Haryana,Apartment,2,3,1010,2019,23,33,Semi-Furnished,None,Resale,2024-03-04,INR,13162463
1992,Noida,Uttar Pradesh,House,5,5,3665,1999,0,1,Unfurnished,Covered,Resale,2023-10-22,INR,37645797
2425,Hyderabad,Telangana,Condo,3,3,1270,2018,0,6,Unfurnished,Covered,Resale,2024-07-26,INR,10847396
105,Gurgaon,Haryana,House,3,3,1168,2014,0,1,Unfurnished,Open,Resale,2025-01-19,INR,15370855
1634,Hyderabad,Telangana,Apartment,2,1,752,2019,23,27,Unfurnished,None,Resale,2024-07-15,INR,8144377
2385,Hyderabad,Telangana,Apartment,1,1,544,2022,14,19,Furnished,Covered,Resale,2025-05-22,INR,5917543
689,Noida,Uttar Pradesh,House,3,3,1256,1994,0,1,Furnished,Covered,Resale,2023-05-15,INR,13887810
2211,Delhi,Delhi,Apartment,1,1,722,2020,24,30,Unfurnished,Covered,Resale,2023-01-12,INR,11192331
827,Hyderabad,Telangana,Townhouse,2,1,1145,2004,0,1,Unfurnished,Covered,Resale,2024-05-27,INR,12266256
1241,Ahmedabad,Gujarat,Condo,2,3,1055,2013,23,29,Unfurnished,Covered,Resale,2024-02-13,INR,7096297
63,Gurgaon,Haryana,House,3,4,1184,2006,0,1,Semi-Furnished,None,Resale,2024-03-14,INR,14074598
1306,Lucknow,Uttar Pradesh,Apartment,3,3,1160,2006,19,22,Semi-Furnished,Open,Resale,2024-02-10,INR,5677885
853,Bengaluru,Karnataka,Apartment,1,1,514,2022,2,10,Furnished,Covered,Resale,2024-08-21,INR,6484983
2321,Lucknow,Uttar Pradesh,House,2,2,1070,2019,0,1,Semi-Furnished,Covered,Resale,2024-01-14,INR,6786688
177,Jaipur,Rajasthan,Apartment,3,3,1728,2019,16,20,Semi-Furnished,Covered,Resale,2024-12-18,INR,11107673
1263,Noida,Uttar Pradesh,Apartment,3,3,1432,2012,20,22,Furnished,Covered,Resale,2023-07-08,INR,15851797
224,Kolkata,West Bengal,Apartment,3,3,1003,2020,13,22,Unfurnished,Covered,Resale,2023-11-02,INR,7778333
146,Delhi,Delhi,Apartment,2,2,845,2007,4,10,Semi-Furnished,Open,Resale,2025-05-22,INR,13600487
1089,Mumbai,Maharashtra,Condo,2,2,733,2016,22,29,Unfurnished,Covered,Resale,2023-10-10,INR,19033599
374,Lucknow,Uttar Pradesh,Condo,1,1,706,2002,1,4,Unfurnished,Covered,Resale,2024-11-28,INR,5000000
1825,Jaipur,Rajasthan,House,3,3,2138,2008,0,1,Unfurnished,None,Resale,2025-08-12,INR,12453951
2110,Bengaluru,Karnataka,Apartment,1,1,514,2002,15,18,Unfurnished,Covered,Resale,2025-07-21,INR,6060380
1143,Kolkata,West Bengal,Apartment,1,1,489,2007,11,15,Unfurnished,Covered,Resale,2024-07-10,INR,5000000
2393,Noida,Uttar Pradesh,Apartment,3,2,1552,2008,25,34,Furnished,Covered,Resale,2023-01-19,INR,14703588
2164,Mumbai,Maharashtra,House,4,3,2364,2000,0,1,Semi-Furnished,Covered,Resale,2025-04-25,INR,66415778
1275,Jaipur,Rajasthan,Apartment,2,2,953,2020,5,12,Semi-Furnished,Covered,Resale,2023-10-21,INR,6502061
1266,Kolkata,West Bengal,Condo,2,2,702,2012,8,13,Semi-Furnished,Covered,Resale,2023-01-20,INR,5736710
2234,Pune,Maharashtra,Apartment,3,2,1483,2024,23,24,Furnished,Covered,New,2024-07-25,INR,18365421
1949,Hyderabad,Telangana,Apartment,3,4,1221,1999,18,26,Semi-Furnished,None,Resale,2024-01-20,INR,12474286
10,Noida,Uttar Pradesh,Apartment,3,3,1370,2006,1,3,Semi-Furnished,None,Resale,2023-05-22,INR,12748931
450,Lucknow,Uttar Pradesh,Apartment,1,2,470,2023,12,22,Unfurnished,None,New,2023-05-31,INR,5000000
1839,Bengaluru,Karnataka,Townhouse,1,1,614,2013,0,1,Unfurnished,Covered,Resale,2023-04-07,INR,7493176
709,Noida,Uttar Pradesh,Apartment,2,2,1066,2012,21,30,Unfurnished,Covered,Resale,2025-02-21,INR,8754825
256,Chennai,Tamil Nadu,Apartment,1,1,591,2013,7,15,Semi-Furnished,Covered,Resale,2024-05-10,INR,6213341
883,Kolkata,West Bengal,House,3,4,1109,1989,0,1,Semi-Furnished,Open,Resale,2024-01-22,INR,8864713
1618,Mumbai,Maharashtra,Townhouse,2,2,1082,2002,0,1,Semi-Furnished,Open,Resale,2023-05-12,INR,25206864
390,Pune,Maharashtra,Condo,2,1,748,2022,21,24,Unfurnished,Open,Resale,2025-06-30,INR,7528360
2016,Ahmedabad,Gujarat,Apartment,1,1,665,2025,13,21,Unfurnished,Covered,New,2024-04-20,INR,5000000
2396,Gurgaon,Haryana,Apartment,2,2,900,2010,12,17,Semi-Furnished,None,Resale,2024-09-14,INR,10286865
1582,Lucknow,Uttar Pradesh,Apartment,2,2,762,2024,22,26,Semi-Furnished,Covered,Resale,2024-11-15,INR,5130453
909,Delhi,Delhi,House,4,4,1942,2003,0,1,Furnished,Covered,Resale,2023-08-03,INR,35611013
925,Noida,Uttar Pradesh,Apartment,2,3,1092,2024,23,30,Unfurnished,Covered,New,2023-03-08,INR,12804344
752,Hyderabad,Telangana,Apartment,2,1,940,2008,15,16,Unfurnished,None,Resale,2024-12-23,INR,7490477
1890,Mumbai,Maharashtra,Condo,2,1,904,2017,19,27,Furnished,Covered,Resale,2025-08-02,INR,25640064
461,Ahmedabad,Gujarat,Apartment,2,2,829,2025,21,23,Semi-Furnished,Covered,New,2024-08-14,INR,7078374
1748,Gurgaon,Haryana,Condo,3,2,1115,2024,22,28,Unfurnished,Covered,New,2024-09-05,INR,17327403
1948,Bengaluru,Karnataka,House,2,3,1299,1988,0,1,Semi-Furnished,Covered,Resale,2023-02-21,INR,15117838
1225,Lucknow,Uttar Pradesh,Apartment,3,3,1407,1997,1,11,Semi-Furnished,Covered,Resale,2024-12-13,INR,7074136
1169,Delhi,Delhi,Apartment,2,2,994,2015,14,15,Semi-Furnished,Open,Resale,2025-06-21,INR,17095720
959,Jaipur,Rajasthan,Apartment,4,5,1968,2009,24,30,Unfurnished,Covered,Resale,2025-05-28,INR,11871380
502,Ahmedabad,Gujarat,Apartment,2,2,890,2014,24,27,Unfurnished,None,Resale,2025-03-21,INR,6598913
1728,Mumbai,Maharashtra,House,4,4,1864,2017,0,1,Semi-Furnished,Covered,Resale,2024-02-19,INR,53782583
740,Kolkata,West Bengal,Condo,3,3,1021,2024,2,10,Semi-Furnished,Covered,New,2025-08-03,INR,10791532
41,Lucknow,Uttar Pradesh,Townhouse,1,2,547,2003,0,1,Unfurnished,Covered,Resale,2024-12-26,INR,5000000
869,Hyderabad,Telangana,Apartment,4,4,1921,2007,11,20,Semi-Furnished,Covered,Resale,2024-11-06,INR,19132080
732,Chennai,Tamil Nadu,Apartment,2,2,1162,2022,14,21,Semi-Furnished,Covered,Resale,2023-05-05,INR,12911359
540,Delhi,Delhi,Apartment,2,2,1142,2001,7,14,Furnished,Covered,Resale,2023-10-27,INR,17629790
1202,Ahmedabad,Gujarat,Apartment,3,4,1250,2012,24,33,Semi-Furnished,Open,Resale,2024-05-23,INR,8155102
1340,Ahmedabad,Gujarat,Apartment,3,4,1200,2002,7,9,Unfurnished,Open,Resale,2024-06-11,INR,7149638
698,Hyderabad,Telangana,Apartment,2,2,763,2014,22,27,Unfurnished,Covered,Resale,2024-06-16,INR,6785174
2345,Mumbai,Maharashtra,Townhouse,2,1,1015,2006,0,1,Unfurnished,None,Resale,2024-07-05,INR,19825825
2088,Kolkata,West Bengal,Townhouse,2,2,748,2016,0,1,Semi-Furnished,Covered,Resale,2024-03-08,INR,6841020
2077,Lucknow,Uttar Pradesh,Apartment,3,3,1602,2017,3,6,Unfurnished,Covered,Resale,2024-09-19,INR,8734634
1372,Noida,Uttar Pradesh,Apartment,1,2,789,2012,11,18,Unfurnished,Covered,Resale,2023-09-27,INR,8590003
1146,Hyderabad,Telangana,Apartment,2,1,890,2020,22,30,Unfurnished,Open,Resale,2025-03-17,INR,8980186
1032,Delhi,Delhi,Apartment,2,2,1137,1999,11,19,Furnished,Covered,Resale,2024-02-02,INR,16132878
373,Noida,Uttar Pradesh,Condo,2,2,890,2008,1,11,Unfurnished,None,Resale,2023-10-29,INR,9415048
668,Pune,Maharashtra,Apartment,4,5,1829,2019,22,25,Unfurnished,None,Resale,2023-10-20,INR,20445071
1432,Bengaluru,Karnataka,Apartment,3,3,1649,2010,11,21,Semi-Furnished,Covered,Resale,2024-12-29,INR,21381562
2184,Gurgaon,Haryana,Apartment,4,5,1686,2005,24,29,Semi-Furnished,Covered,Resale,2024-03-16,INR,24495335
358,Chennai,Tamil Nadu,Townhouse,2,2,837,2018,0,1,Semi-Furnished,None,Resale,2024-09-11,INR,9184085
968,Jaipur,Rajasthan,Condo,2,2,703,2004,11,16,Unfurnished,Covered,Resale,2024-11-03,INR,5000000
784,Noida,Uttar Pradesh,Apartment,2,1,778,2018,6,14,Semi-Furnished,None,Resale,2023-12-09,INR,8086277
736,Lucknow,Uttar Pradesh,House,4,4,2578,2017,0,1,Unfurnished,Covered,Resale,2025-02-19,INR,15156529
1354,Kolkata,West Bengal,House,4,4,2861,2000,0,1,Unfurnished,Covered,Resale,2025-05-04,INR,26131672
1036,Mumbai,Maharashtra,Condo,2,2,942,2006,21,28,Furnished,Open,Resale,2023-08-05,INR,28214812
971,Gurgaon,Haryana,Apartment,2,2,760,2013,4,10,Unfurnished,Covered,Resale,2024-07-17,INR,9603747
471,Gurgaon,Haryana,Apartment,2,1,946,2002,7,11,Unfurnished,Covered,Resale,2023-03-11,INR,11091645
656,Mumbai,Maharashtra,Townhouse,2,2,1147,2017,0,1,Semi-Furnished,Covered,Resale,2023-07-09,INR,30664661
2354,Lucknow,Uttar Pradesh,Apartment,3,3,1090,1999,21,23,Unfurnished,Open,Resale,2024-07-06,INR,5000000
1910,Jaipur,Rajasthan,Apartment,2,2,1057,2009,16,24,Semi-Furnished,Covered,Resale,2025-04-10,INR,6270920
2331,Kolkata,West Bengal,Apartment,3,3,1722,2007,7,11,Furnished,Covered,Resale,2023-10-01,INR,14514363
1397,Pune,Maharashtra,Apartment,3,3,1509,2025,1,5,Semi-Furnished,None,New,2025-02-28,INR,13651065
1537,Lucknow,Uttar Pradesh,Apartment,2,2,843,2001,19,26,Semi-Furnished,Covered,Resale,2023-09-02,INR,5000000
1984,Noida,Uttar Pradesh,Condo,1,1,686,2014,13,17,Unfurnished,Covered,Resale,2024-08-14,INR,7416225
2182,Pune,Maharashtra,Apartment,3,3,1418,1999,17,18,Semi-Furnished,Covered,Resale,2024-04-21,INR,13259149
1550,Chennai,Tamil Nadu,Apartment,1,2,479,2012,4,8,Unfurnished,None,Resale,2023-06-21,INR,5323282
1329,Jaipur,Rajasthan,Condo,3,2,1166,2020,11,17,Furnished,Covered,Resale,2023-05-04,INR,7268433
1257,Mumbai,Maharashtra,Apartment,3,4,1264,2006,13,14,Semi-Furnished,Open,Resale,2025-04-12,INR,34174915
2162,Hyderabad,Telangana,Apartment,3,2,1519,2015,11,20,Unfurnished,Covered,Resale,2024-07-15,INR,14832656
1426,Mumbai,Maharashtra,Apartment,3,2,1339,2022,23,26,Furnished,Covered,Resale,2023-11-17,INR,33330317
1465,Delhi,Delhi,Apartment,3,3,1457,2018,10,12,Unfurnished,Covered,Resale,2024-07-22,INR,22109169
1556,Ahmedabad,Gujarat,Condo,3,3,1664,2021,7,15,Unfurnished,None,Resale,2024-02-10,INR,11458626
2156,Bengaluru,Karnataka,Apartment,2,2,1178,2023,14,16,Semi-Furnished,Covered,New,2025-06-12,INR,14850443
1251,Delhi,Delhi,House,3,3,1190,2001,0,1,Unfurnished,Covered,Resale,2024-03-21,INR,19721419
1700,Gurgaon,Haryana,Apartment,3,3,1575,2024,21,31,Semi-Furnished,Covered,New,2025-01-11,INR,23576769
1253,Kolkata,West Bengal,House,4,4,1819,2006,0,1,Unfurnished,Open,Resale,2025-01-20,INR,12909180
2426,Gurgaon,Haryana,Apartment,3,3,1763,2019,17,22,Unfurnished,Covered,Resale,2025-05-17,INR,23844201
2319,Hyderabad,Telangana,Apartment,3,2,1172,2009,8,10,Unfurnished,Covered,Resale,2023-08-13,INR,10628289
1237,Pune,Maharashtra,House,4,4,2074,2006,0,1,Semi-Furnished,Covered,Resale,2024-05-30,INR,23699212
886,Jaipur,Rajasthan,House,4,5,2459,2024,0,1,Unfurnished,Covered,New,2023-05-04,INR,18994029
80,Gurgaon,Haryana,Condo,1,1,728,2007,2,3,Furnished,Open,Resale,2023-06-02,INR,8041957
1173,Kolkata,West Bengal,House,4,4,2242,2019,0,1,Unfurnished,None,Resale,2024-12-17,INR,20689830
815,Mumbai,Maharashtra,Apartment,2,1,947,1996,8,17,Unfurnished,Open,Resale,2024-10-10,INR,23166996
1853,Kolkata,West Bengal,Condo,2,2,874,2016,9,15,Semi-Furnished,Covered,Resale,2023-01-30,INR,7305410
1971,Delhi,Delhi,Apartment,3,4,1511,2012,14,21,Furnished,Covered,Resale,2024-01-18,INR,27518961
672,Gurgaon,Haryana,House,3,3,1401,2020,0,1,Furnished,Covered,Resale,2025-01-16,INR,17845942
2187,Chennai,Tamil Nadu,Apartment,3,3,1673,2016,1,9,Furnished,None,Resale,2023-04-01,INR,16058140
2442,Gurgaon,Haryana,Townhouse,2,2,1152,2024,0,1,Semi-Furnished,Covered,Resale,2023-09-26,INR,19181243
58,Chennai,Tamil Nadu,Apartment,2,2,872,2020,13,18,Unfurnished,Open,Resale,2024-01-24,INR,9281293
134,Bengaluru,Karnataka,Apartment,2,2,956,2016,23,24,Semi-Furnished,None,Resale,2024-11-15,INR,12134219
1141,Delhi,Delhi,Apartment,2,3,990,1997,1,3,Unfurnished,Covered,Resale,2025-04-01,INR,14227374
934,Pune,Maharashtra,House,3,4,1679,2004,0,1,Unfurnished,Open,Resale,2025-08-03,INR,13143421
929,Jaipur,Rajasthan,House,4,3,2459,1985,0,1,Unfurnished,None,Resale,2025-05-22,INR,15066151
824,Kolkata,West Bengal,Condo,2,2,1129,2021,11,15,Furnished,None,Resale,2024-12-14,INR,10684095
1433,Ahmedabad,Gujarat,Apartment,3,3,1173,2011,16,17,Unfurnished,Covered,Resale,2023-09-16,INR,8120066
1393,Pune,Maharashtra,Condo,3,4,1398,2021,10,14,Unfurnished,Covered,Resale,2025-08-24,INR,16924098
1532,Mumbai,Maharashtra,Apartment,1,1,730,2016,21,28,Semi-Furnished,Open,Resale,2023-05-11,INR,16095020
1215,Hyderabad,Telangana,Apartment,3,3,1598,2020,8,17,Semi-Furnished,Covered,Resale,2024-01-12,INR,16019638
505,Gurgaon,Haryana,Townhouse,2,2,1179,2005,0,1,Semi-Furnished,Covered,Resale,2024-10-06,INR,14740009
2470,Pune,Maharashtra,Apartment,3,2,1479,2006,18,26,Unfurnished,Covered,Resale,2023-11-16,INR,13498274
348,Mumbai,Maharashtra,Apartment,3,2,1087,2019,18,22,Semi-Furnished,Open,Resale,2025-04-07,INR,24562555
387,Noida,Uttar Pradesh,Apartment,2,3,954,2024,21,23,Unfurnished,None,Resale,2024-12-05,INR,10126568
1025,Noida,Uttar Pradesh,Apartment,4,5,2571,2024,19,26,Unfurnished,Covered,New,2023-12-16,INR,30967094
1959,Chennai,Tamil Nadu,Apartment,3,3,1596,2020,0,5,Unfurnished,Open,Resale,2024-06-27,INR,18180715
1385,Hyderabad,Telangana,Townhouse,3,3,1185,1987,0,1,Unfurnished,None,Resale,2025-08-09,INR,10981807
895,Mumbai,Maharashtra,Condo,2,2,1110,2019,16,22,Unfurnished,Open,Resale,2025-01-06,INR,31511550
829,Chennai,Tamil Nadu,Condo,3,4,1746,2021,22,31,Semi-Furnished,None,Resale,2023-07-16,INR,21212802
2435,Delhi,Delhi,Apartment,4,3,1560,1995,7,11,Unfurnished,Covered,Resale,2025-05-02,INR,23799110
476,Pune,Maharashtra,House,3,4,1662,2011,0,1,Furnished,Covered,Resale,2025-02-21,INR,17938554
1684,Pune,Maharashtra,House,4,4,2136,2011,0,1,Unfurnished,Open,Resale,2024-02-09,INR,21912073
2141,Gurgaon,Haryana,Condo,3,3,1479,2017,13,20,Unfurnished,Covered,Resale,2024-01-15,INR,20205912
2328,Kolkata,West Bengal,Apartment,3,2,1376,2018,16,26,Semi-Furnished,Covered,Resale,2025-06-22,INR,11975079
2126,Gurgaon,Haryana,Apartment,2,2,947,2022,18,20,Semi-Furnished,None,Resale,2025-03-14,INR,13522068
2090,Bengaluru,Karnataka,Apartment,2,2,759,2014,18,25,Semi-Furnished,Covered,Resale,2024-05-30,INR,10521717
653,Hyderabad,Telangana,Condo,2,2,1167,2017,15,24,Unfurnished,None,Resale,2023-01-06,INR,11276513
173,Mumbai,Maharashtra,House,4,4,2411,2010,0,1,Semi-Furnished,Covered,Resale,2023-03-20,INR,64938344
1475,Mumbai,Maharashtra,Apartment,1,1,710,2023,20,30,Unfurnished,None,New,2023-06-18,INR,17520716
1150,Pune,Maharashtra,Condo,3,4,1221,2020,13,14,Semi-Furnished,Covered,Resale,2023-12-16,INR,12450766
39,Hyderabad,Telangana,Apartment,2,2,842,2023,17,23,Semi-Furnished,Covered,New,2025-03-02,INR,8235032
1555,Lucknow,Uttar Pradesh,Condo,2,2,891,1996,13,16,Unfurnished,None,Resale,2024-05-13,INR,5000000
2386,Jaipur,Rajasthan,House,4,4,2533,1987,0,1,Furnished,Covered,Resale,2025-02-06,INR,14411453
714,Mumbai,Maharashtra,Apartment,3,4,1527,2023,10,17,Unfurnished,None,New,2023-10-01,INR,40316095
91,Delhi,Delhi,Apartment,3,3,1348,2024,18,28,Unfurnished,Covered,New,2024-06-03,INR,23891451
167,Chennai,Tamil Nadu,Apartment,3,3,1279,2002,14,21,Unfurnished,Covered,Resale,2024-01-12,INR,13898261
1206,Chennai,Tamil Nadu,House,4,3,2308,2017,0,1,Unfurnished,None,Resale,2024-09-05,INR,25470443
876,Hyderabad,Telangana,Condo,1,2,599,2018,6,14,Semi-Furnished,Covered,Resale,2023-03-10,INR,7341267
445,Gurgaon,Haryana,Apartment,3,4,1648,2022,18,21,Semi-Furnished,Covered,Resale,2025-05-04,INR,20797811
2152,Mumbai,Maharashtra,Condo,2,2,1092,2018,9,12,Unfurnished,Open,Resale,2024-02-24,INR,30990595
2292,Chennai,Tamil Nadu,Apartment,2,3,1022,2024,0,10,Furnished,None,New,2023-09-15,INR,12854094
2484,Noida,Uttar Pradesh,House,3,4,1530,2012,0,1,Semi-Furnished,Covered,Resale,2024-07-17,INR,15230317
1094,Delhi,Delhi,Apartment,1,1,566,2016,3,8,Semi-Furnished,Covered,Resale,2023-06-21,INR,9214472
1828,Chennai,Tamil Nadu,House,4,4,2796,2023,0,1,Semi-Furnished,Covered,New,2023-06-04,INR,39597739
1156,Lucknow,Uttar Pradesh,Apartment,4,4,1868,2008,4,8,Unfurnished,Open,Resale,2025-03-16,INR,9801935
1325,Noida,Uttar Pradesh,Condo,1,1,555,2009,1,4,Unfurnished,Covered,Resale,2023-04-14,INR,5446246
217,Hyderabad,Telangana,House,4,5,1817,2012,0,1,Semi-Furnished,None,Resale,2024-06-24,INR,17551201
1351,Gurgaon,Haryana,House,4,4,2757,2024,0,1,Unfurnished,None,New,2024-09-16,INR,35624601
511,Ahmedabad,Gujarat,Apartment,2,2,797,2016,8,18,Unfurnished,Covered,Resale,2024-07-10,INR,5152798
1681,Hyderabad,Telangana,Apartment,2,1,1000,2003,5,9,Unfurnished,Open,Resale,2024-02-22,INR,9048129
500,Bengaluru,Karnataka,Apartment,3,4,1463,2008,4,5,Unfurnished,Covered,Resale,2024-09-29,INR,14173064
2458,Bengaluru,Karnataka,Apartment,2,1,703,1998,25,32,Unfurnished,Covered,Resale,2024-06-20,INR,8290036
1857,Bengaluru,Karnataka,Apartment,2,2,919,2025,24,30,Unfurnished,Covered,New,2024-05-04,INR,13397793
1389,Jaipur,Rajasthan,Apartment,2,2,714,2021,5,9,Semi-Furnished,Open,Resale,2024-08-04,INR,5000000
1520,Hyderabad,Telangana,Apartment,2,1,921,2017,24,27,Unfurnished,None,Resale,2024-03-03,INR,10203816
1672,Hyderabad,Telangana,Apartment,2,2,799,2022,3,10,Semi-Furnished,Open,Resale,2023-09-21,INR,7989569
339,Hyderabad,Telangana,Apartment,1,1,505,2020,5,12,Unfurnished,Covered,Resale,2023-02-19,INR,5104877
2332,Mumbai,Maharashtra,Apartment,3,3,1022,2022,3,12,Semi-Furnished,Open,Resale,2024-04-27,INR,26751836
1189,Kolkata,West Bengal,Townhouse,2,2,759,1999,0,1,Semi-Furnished,Covered,Resale,2023-11-23,INR,6967098
29,Hyderabad,Telangana,Apartment,1,1,684,2009,19,29,Furnished,None,Resale,2025-02-08,INR,6355278
1541,Hyderabad,Telangana,Apartment,2,2,827,2020,15,16,Unfurnished,Covered,Resale,2025-07-09,INR,8313384
1218,Gurgaon,Haryana,Condo,1,1,568,2025,15,16,Semi-Furnished,None,Resale,2023-04-04,INR,8587740
2031,Delhi,Delhi,Apartment,3,4,1055,2022,3,6,Furnished,Open,Resale,2023-05-25,INR,20025248
795,Delhi,Delhi,Apartment,3,2,1459,2009,7,17,Unfurnished,Covered,Resale,2025-01-24,INR,19973263
946,Delhi,Delhi,Townhouse,2,2,1194,2013,0,1,Furnished,Covered,Resale,2024-03-09,INR,19674935
1417,Hyderabad,Telangana,Apartment,3,3,1397,2025,9,12,Semi-Furnished,Covered,New,2025-06-22,INR,15006520
170,Ahmedabad,Gujarat,House,3,3,1819,2010,0,1,Furnished,Covered,Resale,2025-01-14,INR,12549526
2095,Gurgaon,Haryana,Apartment,3,3,1433,2017,19,26,Unfurnished,Covered,Resale,2023-11-08,INR,20277752
1677,Mumbai,Maharashtra,Condo,1,1,465,2017,4,14,Semi-Furnished,None,Resale,2023-12-09,INR,12969943
1198,Chennai,Tamil Nadu,House,4,4,2992,2009,0,1,Semi-Furnished,Covered,Resale,2025-04-17,INR,34972912
1543,Ahmedabad,Gujarat,Apartment,2,2,745,2013,8,16,Unfurnished,Covered,Resale,2023-12-23,INR,5341172
1254,Mumbai,Maharashtra,Apartment,1,2,646,2019,12,19,Unfurnished,Open,Resale,2023-01-12,INR,16652529
1277,Kolkata,West Bengal,Apartment,1,1,520,2017,23,30,Furnished,Covered,Resale,2024-05-30,INR,5864764
913,Gurgaon,Haryana,Apartment,2,2,763,2008,15,17,Unfurnished,Covered,Resale,2023-12-17,INR,10051675
492,Hyderabad,Telangana,Apartment,2,2,767,2016,10,18,Unfurnished,Covered,Resale,2023-06-24,INR,8190449
954,Kolkata,West Bengal,Townhouse,1,1,513,1999,0,1,Furnished,Covered,Resale,2025-01-15,INR,5224993
1098,Hyderabad,Telangana,House,3,3,1321,2025,0,1,Semi-Furnished,Open,New,2025-06-17,INR,12464365
1033,Ahmedabad,Gujarat,House,5,5,2643,1992,0,1,Unfurnished,Open,Resale,2025-01-19,INR,16362833
588,Mumbai,Maharashtra,Apartment,2,1,754,2012,19,29,Unfurnished,None,Resale,2023-03-30,INR,17084248
751,Noida,Uttar Pradesh,Townhouse,3,3,1569,2021,0,1,Semi-Furnished,Covered,Resale,2024-11-04,INR,15735131
658,Noida,Uttar Pradesh,Condo,2,2,1103,2019,1,10,Furnished,Covered,Resale,2024-09-27,INR,12071564
1867,Jaipur,Rajasthan,House,4,4,3047,2024,0,1,Unfurnished,Covered,Resale,2025-01-21,INR,22200272
235,Noida,Uttar Pradesh,Apartment,3,4,1329,2021,9,14,Unfurnished,Covered,Resale,2024-01-25,INR,15415462
733,Mumbai,Maharashtra,Condo,2,2,854,2000,5,13,Semi-Furnished,Covered,Resale,2025-04-22,INR,21998479
2493,Gurgaon,Haryana,Condo,1,1,618,2010,14,15,Semi-Furnished,Covered,Resale,2023-02-13,INR,8348671
1187,Hyderabad,Telangana,House,3,3,1714,2021,0,1,Unfurnished,Covered,Resale,2025-06-15,INR,16748088
1157,Gurgaon,Haryana,Apartment,3,2,1238,2002,14,24,Unfurnished,Covered,Resale,2023-02-09,INR,14313252
2454,Jaipur,Rajasthan,Apartment,2,2,990,2021,7,8,Unfurnished,Covered,Resale,2024-02-01,INR,5614172
1247,Gurgaon,Haryana,Apartment,3,2,1488,2005,22,26,Unfurnished,Covered,Resale,2023-04-13,INR,18676039
2449,Ahmedabad,Gujarat,Apartment,3,3,1140,2024,15,20,Semi-Furnished,Open,New,2025-04-16,INR,7600267
935,Kolkata,West Bengal,Apartment,2,3,1143,2021,20,23,Furnished,Covered,Resale,2025-05-20,INR,11608100
1210,Kolkata,West Bengal,Apartment,2,2,850,2020,19,25,Semi-Furnished,Covered,Resale,2025-06-20,INR,9128086
1066,Lucknow,Uttar Pradesh,House,4,5,1870,2015,0,1,Unfurnished,Covered,Resale,2024-03-15,INR,9644647
1717,Bengaluru,Karnataka,Apartment,1,1,571,2022,17,27,Unfurnished,Covered,Resale,2024-11-16,INR,7538347
109,Ahmedabad,Gujarat,Apartment,3,3,1598,2012,7,15,Furnished,None,Resale,2024-10-15,INR,10790331
1063,Hyderabad,Telangana,Apartment,1,1,514,2008,22,31,Unfurnished,None,Resale,2024-05-08,INR,5115284
569,Delhi,Delhi,House,4,3,2249,2011,0,1,Semi-Furnished,Covered,Resale,2023-05-05,INR,33801413
1168,Hyderabad,Telangana,House,3,4,1382,2015,0,1,Unfurnished,Covered,Resale,2025-03-25,INR,14727994
1175,Bengaluru,Karnataka,Apartment,2,1,818,2009,16,26,Unfurnished,Covered,Resale,2023-12-16,INR,9126952
1589,Kolkata,West Bengal,House,4,3,2581,2025,0,1,Semi-Furnished,Covered,New,2024-08-28,INR,24536663
1508,Ahmedabad,Gujarat,Apartment,1,1,642,1997,18,26,Unfurnished,Open,Resale,2023-07-07,INR,5000000
1493,Bengaluru,Karnataka,Apartment,2,2,930,2020,10,19,Semi-Furnished,Open,Resale,2025-06-01,INR,10991088
891,Jaipur,Rajasthan,Apartment,4,4,1543,2017,13,17,Unfurnished,Covered,Resale,2025-07-07,INR,9678127
948,Pune,Maharashtra,House,4,3,3007,2021,0,1,Unfurnished,None,Resale,2023-08-31,INR,30371209
1049,Delhi,Delhi,Apartment,3,3,1422,2024,11,15,Semi-Furnished,None,Resale,2024-10-22,INR,27671833
2058,Gurgaon,Haryana,Apartment,3,4,1661,2012,0,9,Furnished,Covered,Resale,2023-07-16,INR,23723338
